1.660580772891899759e-01,1.677193658603036153e-01,1.692359075559110304e-01,1.706048395349491209e-01,1.718238114919091175e-01,1.728910005880347767e-01,1.738051238109024621e-01,1.745654476745845674e-01,1.751717951893951575e-01,1.756245500474320764e-01,1.759246579876155847e-01,1.760736253215237912e-01,1.760735146189389699e-01,1.759269375694593740e-01,1.756370450537090844e-01,1.752075144744410506e-01,1.746425344140720426e-01,1.739467867007913338e-01,1.731254259802585960e-01,1.721840569039459479e-01,1.711287090583046844e-01,1.699658097710997073e-01,1.687021549423461664e-01,1.673448780573132677e-01,1.659014175479414654e-01,1.643794826767528694e-01,1.627870181238975089e-01,1.611321674633541257e-01,1.594232357185138005e-01,1.576686511904168420e-01,1.558769267538116510e-01,1.540566208169983631e-01,1.522162981411270266e-01,1.503644907133020459e-01,1.485096588655344663e-01,1.466601528283385247e-01,1.448241749036497938e-01,1.430097424367946513e-01,1.412246517615378116e-01,1.394764432858266179e-01,1.377723678788093098e-01,1.361193547120738978e-01,1.345239806999174170e-01,1.329924416748396732e-01,1.315305254254448553e-01,1.301435867145578074e-01,1.288365243856799403e-01,1.276137606559630266e-01,1.264792226837098410e-01,1.254363264880503648e-01,1.244879632879362236e-01,1.236364883169570883e-01,1.228837121597485260e-01,1.222308946449543465e-01,1.216787413188335498e-01,1.212274025126987009e-01,1.208764750064379584e-01,1.206250062794332889e-01,1.204715013292459447e-01,1.204139320275192659e-01,1.204497489716564312e-01,1.205758957799872161e-01,1.207888257673575966e-01,1.210845209273822554e-01,1.214585131370178039e-01,1.219059074886696958e-01,1.224214076447730920e-01,1.229993430997258080e-01,1.236336982242392385e-01,1.243181429576644959e-01,1.250460650046936184e-01,1.258106033840905857e-01,1.266046831688376617e-01,1.274210512493545999e-01,1.282523129443325638e-01,1.290909692772977124e-01,1.299294547313524228e-01,1.307601752897139258e-01,1.315755465657618140e-01,1.323680318233758368e-01,1.331301796864946263e-01,1.338546613360829807e-01,1.345343069931622670e-01,1.351621414882587802e-01,1.357314187206202505e-01,1.362356548148757618e-01,1.366686597884871346e-01,1.370245675503806437e-01,1.372978640595521882e-01,1.374834134821898424e-01,1.375764821969290286e-01,1.375727605101957629e-01,1.374683819571514976e-01,1.372599400784345891e-01,1.369445025786306946e-01,1.365196227890599912e-01,1.359833483749536831e-01,1.353342272452441875e-01,1.345713106418836014e-01,1.336941534046705571e-01
1.680245069867726815e-01,1.697132748483874964e-01,1.712564080609017270e-01,1.726510364399573838e-01,1.738948060139809682e-01,1.749858939034330263e-01,1.759230206074359204e-01,1.767054596108814657e-01,1.773330442420487374e-01,1.778061717281075038e-01,1.781258044134695351e-01,1.782934681236506835e-01,1.783112476749807163e-01,1.781817795480047928e-01,1.779082417596203891e-01,1.774943409857908938e-01,1.769442970029042883e-01,1.762628245314479813e-01,1.754551125805045297e-01,1.745268014055713635e-01,1.734839572052784828e-01,1.723330446946675365e-01,1.710808977037170941e-01,1.697346879597408653e-01,1.683018922210795520e-01,1.667902579371484117e-01,1.652077676163707931e-01,1.635626020888101828e-01,1.618631028544321171e-01,1.601177337108779242e-01,1.583350418564519746e-01,1.565236186647356587e-01,1.546920603268828465e-01,1.528489285562673605e-01,1.510027115477938775e-01,1.491617853808899774e-01,1.473343760510471556e-01,1.455285223098022884e-01,1.437520394873326168e-01,1.420124844654217233e-01,1.403171219615102494e-01,1.386728922769225603e-01,1.370863806542350072e-01,1.355637883801548149e-01,1.341109057612848710e-01,1.327330870908006721e-01,1.314352277144046344e-01,1.302217432940002140e-01,1.290965513573808510e-01,1.280630552118867116e-01,1.271241302894892400e-01,1.262821129801333375e-01,1.255387919994326307e-01,1.248954023260029078e-01,1.243526217328272399e-01,1.239105699261222465e-01,1.235688102942041622e-01,1.233263542578713623e-01,1.231816682028233079e-01,1.231326829636536502e-01,1.231768058179870257e-01,1.233109349384044345e-01,1.235314762389314036e-01,1.238343625420700311e-01,1.242150749816694488e-01,1.246686665463723476e-01,1.251897876579902147e-01,1.257727136689758829e-01,1.264113741532342516e-01,1.270993838548807875e-01,1.278300751502838284e-01,1.285965318698653326e-01,1.293916243177563319e-01,1.302080453195696985e-01,1.310383471213421025e-01,1.318749789561816932e-01,1.327103250894147435e-01,1.335367431481315481e-01,1.343466025370685935e-01,1.351323227398012472e-01,1.358864113023409703e-01,1.366015012954833463e-01,1.372703880527285369e-01,1.378860649823190065e-01,1.384417582549767878e-01,1.389309601733062782e-01,1.393474610345740716e-01,1.396853793057108162e-01,1.399391899378879811e-01,1.401037506578972081e-01,1.401743260847624628e-01,1.401466095325084038e-01,1.400167423737183614e-01,1.397813308533757404e-01,1.394374602583897393e-01,1.389827063650546368e-01,1.384151441043619812e-01,1.377333534034365925e-01,1.369364221802498449e-01,1.360239464880297067e-01
1.698922762675440790e-01,1.716075449427413857e-01,1.731763977004571742e-01,1.745959602555762769e-01,1.758638778645967571e-01,1.769783301333305026e-01,1.779380432126184686e-01,1.787422992961908985e-01,1.793909433518736385e-01,1.798843870347908713e-01,1.802236097489023359e-01,1.804101568409851863e-01,1.804461349289053773e-01,1.803342043835656772e-01,1.800775690011450492e-01,1.796799629190287129e-01,1.791456348450570502e-01,1.784793296852767996e-01,1.776862676701718435e-01,1.767721210932862719e-01,1.757429887891488463e-01,1.746053684894136593e-01,1.733661272070619874e-01,1.720324698083512127e-01,1.706119059408901517e-01,1.691122154937539090e-01,1.675414127719141444e-01,1.659077095724371675e-01,1.642194773539221997e-01,1.624852086935035800e-01,1.607134782274707852e-01,1.589129032721902368e-01,1.570921043215788848e-01,1.552596656159331567e-01,1.534240959745006294e-01,1.515937900808480843e-01,1.497769904058935675e-01,1.479817499484747390e-01,1.462158959675913528e-01,1.444869948740467591e-01,1.428023184421703951e-01,1.411688114947013128e-01,1.395930612058025322e-01,1.380812681586105206e-01,1.366392192847602494e-01,1.352722628040095298e-01,1.339852852724625065e-01,1.327826908380033144e-01,1.316683827914371108e-01,1.306457474915222183e-01,1.297176407316124047e-01,1.288863766050148962e-01,1.281537189154504652e-01,1.275208751681932151e-01,1.269884931665766770e-01,1.265566602276091968e-01,1.262249050194513833e-01,1.259922020124903397e-01,1.258569785247046491e-01,1.258171243309747500e-01,1.258700037949632977e-01,1.260124704711880483e-01,1.262408841139551208e-01,1.265511300189378630e-01,1.269386406123974020e-01,1.273984191923833442e-01,1.279250657157524895e-01,1.285128045145535469e-01,1.291555138152756799e-01,1.298467569247185316e-01,1.305798149368491146e-01,1.313477208060409296e-01,1.321432946236047179e-01,1.329591799265852359e-01,1.337878808604957004e-01,1.346218000110593616e-01,1.354532767142136718e-01,1.362746256486723762e-01,1.370781755113326394e-01,1.378563075728103382e-01,1.386014939084879438e-01,1.393063350997037764e-01,1.399635972001941342e-01,1.405662477646515418e-01,1.411074907393367606e-01,1.415808000191254301e-01,1.419799514811884433e-01,1.422990533127265755e-01,1.425325744587915000e-01,1.426753710262161079e-01,1.427227104910140931e-01,1.426702935692380214e-01,1.425142736251565900e-01,1.422512735056282729e-01,1.418783997056305146e-01,1.413932537869274642e-01,1.407939409897150385e-01,1.400790759956111742e-01,1.392477858194376694e-01,1.382997098266848524e-01
1.716603583495163732e-01,1.734010933826313494e-01,1.749947358178630119e-01,1.764384105339883990e-01,1.777297649389582845e-01,1.788669836866396690e-01,1.798488007638018027e-01,1.806745088626528495e-01,1.813439659714286001e-01,1.818575991330721731e-01,1.822164053398238615e-01,1.824219495493729637e-01,1.824763598259985520e-01,1.823823196276961323e-01,1.821430572775127044e-01,1.817623326740897549e-01,1.812444213126041537e-01,1.805940957028058236e-01,1.798166042855783020e-01,1.789176479633091399e-01,1.779033543722585153e-01,1.767802500370237451e-01,1.755552305580174721e-01,1.742355289926080519e-01,1.728286825991411368e-01,1.713424981204835496e-01,1.697850157899679913e-01,1.681644722476865472e-01,1.664892625589809161e-01,1.647679015297317529e-01,1.630089845146787675e-01,1.612211479155453153e-01,1.594130295652320395e-01,1.575932291928283657e-01,1.557702691617209589e-01,1.539525556697020070e-01,1.521483405957618218e-01,1.503656841732357308e-01,1.486124186632367949e-01,1.468961131958900768e-01,1.452240399398618265e-01,1.436031417530898302e-01,1.420400014595480098e-01,1.405408128883428864e-01,1.391113538025215424e-01,1.377569608356955244e-01,1.364825065450085417e-01,1.352923786791336291e-01,1.341904617499140306e-01,1.331801209859945490e-01,1.322641887363570634e-01,1.314449533810960746e-01,1.307241507960722193e-01,1.301029584072899425e-01,1.295819918599593334e-01,1.291613043162571639e-01,1.288403883847960840e-01,1.286181806737681788e-01,1.284930689486534217e-01,1.284629018642963749e-01,1.285250012300676870e-01,1.286761767557564606e-01,1.289127432148092778e-01,1.292305399505619123e-01,1.296249526402286634e-01,1.300909372206561498e-01,1.306230458692443364e-01,1.312154549230380995e-01,1.318619946088333272e-01,1.325561804472891736e-01,1.332912461845367491e-01,1.340601780956964528e-01,1.348557504961266917e-01,1.356705622881954898e-01,1.364970743639717654e-01,1.373276476775502630e-01,1.381545817948393040e-01,1.389701537236185114e-01,1.397666568226197115e-01,1.405364395853444248e-01,1.412719440924117831e-01,1.419657439254724818e-01,1.426105813362137931e-01,1.431994034657578518e-01,1.437253974128746281e-01,1.441820239539244042e-01,1.445630497233404421e-01,1.448625776707662960e-01,1.450750756196767521e-01,1.451954027624153265e-01,1.452188339380444393e-01,1.451410815521722297e-01,1.449583150119390929e-01,1.446671775645174962e-01,1.442648004437292741e-01,1.437488142465729590e-01,1.431173574794827041e-01,1.423690822328513850e-01,1.415031569615967932e-01,1.405192663691723354e-01
1.733280747341867656e-01,1.750931874995443616e-01,1.767106331943693598e-01,1.781775391382609264e-01,1.794915578350509966e-01,1.806508815794306277e-01,1.816542544176079355e-01,1.825009813786200585e-01,1.831909349102181228e-01,1.837245584708791513e-01,1.841028672473430938e-01,1.843274459849562341e-01,1.844004439359128167e-01,1.843245669480552129e-01,1.841030667341153337e-01,1.837397273780227158e-01,1.832388491510464623e-01,1.826052297259805057e-01,1.818441428922340231e-01,1.809613148884415823e-01,1.799628984820205169e-01,1.788554449368802146e-01,1.776458740211973031e-01,1.763414422167642326e-01,1.749497092998667513e-01,1.734785034709283025e-01,1.719358852162755358e-01,1.703301100903139575e-01,1.686695906101904341e-01,1.669628574576562663e-01,1.652185201843710538e-01,1.634452276173386509e-01,1.616516281605730188e-01,1.598463301875094889e-01,1.580378627161497518e-01,1.562346365555105365e-01,1.544449061076988428e-01,1.526767320049061960e-01,1.509379447548712117e-01,1.492361095619556544e-01,1.475784924839733114e-01,1.459720280773570966e-01,1.444232886752112033e-01,1.429384554343089975e-01,1.415232912782267705e-01,1.401831158545857048e-01,1.389227826148524414e-01,1.377466581153653225e-01,1.366586036282378125e-01,1.356619591405738845e-01,1.347595298100482675e-01,1.339535749343669646e-01,1.332457994814608970e-01,1.326373482164999729e-01,1.321288024509460757e-01,1.317201794279234950e-01,1.314109343471763225e-01,1.311999650218226565e-01,1.310856191480126443e-01,1.310657041574718185e-01,1.311374996117749270e-01,1.312977720860628028e-01,1.315427924788168113e-01,1.318683556732543893e-01,1.322698024649413828e-01,1.327420436593644837e-01,1.332795862325048264e-01,1.338765614369478163e-01,1.345267547258031937e-01,1.352236373567453909e-01,1.359603995288813649e-01,1.367299848959679931e-01,1.375251262908131766e-01,1.383383824875697443e-01,1.391621758211484539e-01,1.399888304762169355e-01,1.408106112522945208e-01,1.416197626063780413e-01,1.424085477704300495e-01,1.431692877379900364e-01,1.438943999122339612e-01,1.445764362070400821e-01,1.452081203931228637e-01,1.457823844830996030e-01,1.462924039525118902e-01,1.467316315983772101e-01,1.470938298428083879e-01,1.473731012966306708e-01,1.475639174067368276e-01,1.476611450211348653e-01,1.476600707172319171e-01,1.475564227517937033e-01,1.473463905051846379e-01,1.470266413078123446e-01,1.465943345531068032e-01,1.460471330187151362e-01,1.453832113357868827e-01,1.446012615650994204e-01,1.437004958581894476e-01,1.426806462014393873e-01
1.748950924863223455e-01,1.766834422191270182e-01,1.783236497899029771e-01,1.798128482384139804e-01,1.811486981215466030e-01,1.823294019909913743e-01,1.833537162102550355e-01,1.842209600290724558e-01,1.849310218506772518e-01,1.854843626451158634e-01,1.858820164796783081e-01,1.861255881554533809e-01,1.862172479568277028e-01,1.861597235383235793e-01,1.859562889903575156e-01,1.856107511422028511e-01,1.851274331765138115e-01,1.845111556451336510e-01,1.837672149904563956e-01,1.829013596902658023e-01,1.819197641566534518e-01,1.808290005312746529e-01,1.796360085297651898e-01,1.783480634975988799e-01,1.769727428479638265e-01,1.755178910593804542e-01,1.739915834167545805e-01,1.724020886843594114e-01,1.707578309029010866e-01,1.690673505053323922e-01,1.673392649475041738e-01,1.655822290500905125e-01,1.638048952475475439e-01,1.620158739382116797e-01,1.602236941270597792e-01,1.584367645491909504e-01,1.566633354578184645e-01,1.549114612555127501e-01,1.531889641416986636e-01,1.515033989430163153e-01,1.498620192861772615e-01,1.482717452654302992e-01,1.467391327487584940e-01,1.452703444584981796e-01,1.438711229532585734e-01,1.425467656288701979e-01,1.413021018466326384e-01,1.401414722874191332e-01,1.390687106202450340e-01,1.380871275637544082e-01,1.371994974087578367e-01,1.364080470594676575e-01,1.357144476404611722e-01,1.351198087056741381e-01,1.346246750748824050e-01,1.342290263122081218e-01,1.339322788501814965e-01,1.337332907518221647e-01,1.336303690920830345e-01,1.336212799288428732e-01,1.337032608224549002e-01,1.338730358516733998e-01,1.341268330626179395e-01,1.344604042763096474e-01,1.348690471692670922e-01,1.353476295307052824e-01,1.358906155890861056e-01,1.364920942901640677e-01,1.371458093983060622e-01,1.378451912828015935e-01,1.385833902411698071e-01,1.393533112021883846e-01,1.401476496425836937e-01,1.409589285431056271e-01,1.417795362021445071e-01,1.426017647182117876e-01,1.434178489465847695e-01,1.442200057302839011e-01,1.450004732014060771e-01,1.457515499457364139e-01,1.464656338216078491e-01,1.471352602232072204e-01,1.477531395790478430e-01,1.483121938781478688e-01,1.488055920196635351e-01,1.492267837863262558e-01,1.495695322480700418e-01,1.498279444097078694e-01,1.499964999254242703e-01,1.500700777131717678e-01,1.500439803137675332e-01,1.499139558525101057e-01,1.496762174754398267e-01,1.493274601478271624e-01,1.488648747190311206e-01,1.482861591753729946e-01,1.475895270210221266e-01,1.467737127459206314e-01,1.458379743593461175e-01,1.447820929876514062e-01
1.763614196881467533e-01,1.781718157390176360e-01,1.798336906641793687e-01,1.813441864954503935e-01,1.827009748043233461e-01,1.839022710322725795e-01,1.849468461471486802e-01,1.858340355452958725e-01,1.865637451365220190e-01,1.871364545668343649e-01,1.875532175517998223e-01,1.878156593113409767e-01,1.879259711145944145e-01,1.878869019610130975e-01,1.877017474410467845e-01,1.873743358363649247e-01,1.869090115355883375e-01,1.863106158567617576e-01,1.855844653822336376e-01,1.847363279251354184e-01,1.837723962592007210e-01,1.826992597551665987e-01,1.815238740774196002e-01,1.802535291038447895e-01,1.788958152399812429e-01,1.774585883055738167e-01,1.759499331774292963e-01,1.743781263771434498e-01,1.727515977957819748e-01,1.710788917499858897e-01,1.693686275652776518e-01,1.676294598825869564e-01,1.658700388832528849e-01,1.640989706260281566e-01,1.623247776869716774e-01,1.605558602896108578e-01,1.588004581084565547e-01,1.570666129238975084e-01,1.553621323007667310e-01,1.536945544564981558e-01,1.520711144778465751e-01,1.504987120376688470e-01,1.489838807553286459e-01,1.475327593359147538e-01,1.461510646147241854e-01,1.448440666243819841e-01,1.436165657925911610e-01,1.424728723688699350e-01,1.414167881687605210e-01,1.404515907139152753e-01,1.395800198362144307e-01,1.388042668036452987e-01,1.381259660151152313e-01,1.375461893006851011e-01,1.370654428529061164e-01,1.366836668040435632e-01,1.364002374529816319e-01,1.362139721345353160e-01,1.361231367127666292e-01,1.361254556687196415e-01,1.362181247417753593e-01,1.363978260725981217e-01,1.366607457844196682e-01,1.370025939282211447e-01,1.374186267062446343e-01,1.379036708772421460e-01,1.384521502359822853e-01,1.390581140488374168e-01,1.397152673168133574e-01,1.404170027272178822e-01,1.411564341453610816e-01,1.419264314883001421e-01,1.427196568137640287e-01,1.435286014490879947e-01,1.443456239773446559e-01,1.451629888909480026e-01,1.459729057169197874e-01,1.467675684128322278e-01,1.475391948282430699e-01,1.482800660233230539e-01,1.489825652343956253e-01,1.496392162753495680e-01,1.502427211644071225e-01,1.507859967675879154e-01,1.512622102534534607e-01,1.516648131583730463e-01,1.519875738676631227e-01,1.522246083254987503e-01,1.523704087955051467e-01,1.524198705043573743e-01,1.523683160125443581e-01,1.522115171695982982e-01,1.519457145255264929e-01,1.515676340857845528e-01,1.510745013138235227e-01,1.504640523029017463e-01,1.497345420573452657e-01,1.488847498426195126e-01,1.479139815832984650e-01,1.468220693080964923e-01
1.777273991502945072e-01,1.795586034642726592e-01,1.812410001590958053e-01,1.827717435132534263e-01,1.841485190703691655e-01,1.853695578041811287e-01,1.864336475977474428e-01,1.873401419582165772e-01,1.880889659060741015e-01,1.886806189956167779e-01,1.891161754413907548e-01,1.893972813432905911e-01,1.895261490208300370e-01,1.895055484846087379e-01,1.893387960900987377e-01,1.890297404354346344e-01,1.885827455807956299e-01,1.880026716821163457e-01,1.872948531461819666e-01,1.864650744275373473e-01,1.855195436000418863e-01,1.844648638472439206e-01,1.833080030260009763e-01,1.820562614669004597e-01,1.807172381830103314e-01,1.792987956653097070e-01,1.778090234488040600e-01,1.762562006378314561e-01,1.746487575824373362e-01,1.729952368999493617e-01,1.713042540370608990e-01,1.695844575678741861e-01,1.678444894224927486e-01,1.660929452389489636e-01,1.643383350285534394e-01,1.625890443412049136e-01,1.608532961128780747e-01,1.591391133724418538e-01,1.574542829792337784e-01,1.558063205564687304e-01,1.542024367786480332e-01,1.526495051637154765e-01,1.511540315128273027e-01,1.497221251323060665e-01,1.483594719636844861e-01,1.470713097387499890e-01,1.458624052672099769e-01,1.447370339550470286e-01,1.436989616418498372e-01,1.427514288354094218e-01,1.418971374116996809e-01,1.411382398380091607e-01,1.404763309664993076e-01,1.399124424348355267e-01,1.394470396997773975e-01,1.390800217187521670e-01,1.388107232834643601e-01,1.386379199985410537e-01,1.385598358870748781e-01,1.385741535937325131e-01,1.386780271448525281e-01,1.388680972136862590e-01,1.391405088276609081e-01,1.394909314432939140e-01,1.399145813031889563e-01,1.404062459784424233e-01,1.409603109888160344e-01,1.415707883822430735e-01,1.422313471446828848e-01,1.429353453010774044e-01,1.436758635582668919e-01,1.444457403312459087e-01,1.452376079851769586e-01,1.460439301171902460e-01,1.468570396942726619e-01,1.476691778565748792e-01,1.484725331893171629e-01,1.492592812612435205e-01,1.500216242233498309e-01,1.507518302584560377e-01,1.514422726702122080e-01,1.520854683993608791e-01,1.526741157556192330e-01,1.532011311554299093e-01,1.536596846591142262e-01,1.540432341056763854e-01,1.543455576496823856e-01,1.545607845122685675e-01,1.546834237674350465e-01,1.547083909952998437e-01,1.546310326459330309e-01,1.544471479706523154e-01,1.541530083922275085e-01,1.537453742011708480e-01,1.532215084821282880e-01,1.525791881921750581e-01,1.518167123314578537e-01,1.509329071659448462e-01,1.499271284819013172e-01,1.487992608719252985e-01
1.789937004746413041e-01,1.808444302947571358e-01,1.825461544358498722e-01,1.840960426506825787e-01,1.854917974001042413e-01,1.867316678352757831e-01,1.878144610835859041e-01,1.887395507614156309e-01,1.895068826545510121e-01,1.901169775249409444e-01,1.905709310205066231e-01,1.908704106826656088e-01,1.910176500640294872e-01,1.910154399862044605e-01,1.908671169846509752e-01,1.905765490040325361e-01,1.901481184232787502e-01,1.895867025046130694e-01,1.888976513749681951e-01,1.880867636614368399e-01,1.871602599146364454e-01,1.861247539650424110e-01,1.849872223674097205e-01,1.837549720973566392e-01,1.824356066719747815e-01,1.810369908729709820e-01,1.795672142563312368e-01,1.780345536368311832e-01,1.764474347389344000e-01,1.748143932077323437e-01,1.731440351746269535e-01,1.714449975724867126e-01,1.697259083940495239e-01,1.679953470854640973e-01,1.662618052640994493e-01,1.645336479461662893e-01,1.628190754653445482e-01,1.611260862585458531e-01,1.594624406892203583e-01,1.578356260722997562e-01,1.562528230580003952e-01,1.547208735243440769e-01,1.532462501204461813e-01,1.518350275943990968e-01,1.504928560310035135e-01,1.492249361156939291e-01,1.480359965318121529e-01,1.469302735889266853e-01,1.459114931702100160e-01,1.449828550769828306e-01,1.441470198384527390e-01,1.434060980444061273e-01,1.427616422481937652e-01,1.422146414767882228e-01,1.417655183739850444e-01,1.414141289919990663e-01,1.411597652357690635e-01,1.410011599532444149e-01,1.409364946537969288e-01,1.409634098256968004e-01,1.410790178123250693e-01,1.412799181954921546e-01,1.415622156229113526e-01,1.419215400055685306e-01,1.423530689994672860e-01,1.428515526750512021e-01,1.434113402665518344e-01,1.440264088826384847e-01,1.446903940491014728e-01,1.453966219439518648e-01,1.461381431753295823e-01,1.469077679430503547e-01,1.476981024155702149e-01,1.485015861456754904e-01,1.493105303404108353e-01,1.501171567937124030e-01,1.509136372840097495e-01,1.516921332337854977e-01,1.524448354238155945e-01,1.531640035516416976e-01,1.538420054218309352e-01,1.544713555548159756e-01,1.550447530016665354e-01,1.555551181540557049e-01,1.559956283420136647e-01,1.563597520168329147e-01,1.566412813227303358e-01,1.568343628685849311e-01,1.569335265202553564e-01,1.569337120446132605e-01,1.568302934484674671e-01,1.566191008689432895e-01,1.562964398865652194e-01,1.558591081481480733e-01,1.553044092035726909e-01,1.546301634784399692e-01,1.538347163233712012e-01,1.529169431001719814e-01,1.518762512850609925e-01,1.507125795895091214e-01
1.801613105753649691e-01,1.820302413700227162e-01,1.837500524712677163e-01,1.853179322971159060e-01,1.867316031499131335e-01,1.879893349989894824e-01,1.890899565577080776e-01,1.900328635800027643e-01,1.908180243192086900e-01,1.914459821099198100e-01,1.919178550516324466e-01,1.922353327908949139e-01,1.924006704164266945e-01,1.924166794990998242e-01,1.922867163256118117e-01,1.920146673910577140e-01,1.916049322312779468e-01,1.910624036907496992e-01,1.903924457358004974e-01,1.896008689359880428e-01,1.886939037485344250e-01,1.876781717516970704e-01,1.865606549828330851e-01,1.853486635456723652e-01,1.840498016589117714e-01,1.826719323247006643e-01,1.812231408008812827e-01,1.797116970650173284e-01,1.781460174612910508e-01,1.765346257233152971e-01,1.748861135668196565e-01,1.732091010460817815e-01,1.715121968669174046e-01,1.698039588470793004e-01,1.680928547120941752e-01,1.663872234109354253e-01,1.646952371315599517e-01,1.630248641912667440e-01,1.613838329711326236e-01,1.597795970574909519e-01,1.582193017466035356e-01,1.567097520613681683e-01,1.552573824211727627e-01,1.538682280978706796e-01,1.525478985823675582e-01,1.513015529775074419e-01,1.501338775238535428e-01,1.490490653556114098e-01,1.480507985743594324e-01,1.471422327184535306e-01,1.463259836959869831e-01,1.456041172390107885e-01,1.449781409263852794e-01,1.444489988121421820e-01,1.440170686855973270e-01,1.436821619786805282e-01,1.434435263250505854e-01,1.432998507645482644e-01,1.432492735754206936e-01,1.432893927055443883e-01,1.434172787625904999e-01,1.436294905117475873e-01,1.439220928182524673e-01,1.442906769606250306e-01,1.447303832291771952e-01,1.452359257131195791e-01,1.458016191684623486e-01,1.464214078479496028e-01,1.470888961635393455e-01,1.477973810415048328e-01,1.485398858201528449e-01,1.493091955305114182e-01,1.500978933912000823e-01,1.508983983401520901e-01,1.517030034179890630e-01,1.525039148107392439e-01,1.532932913533359143e-01,1.540632842900103161e-01,1.548060770833978583e-01,1.555139250609814949e-01,1.561791946854942104e-01,1.567944022351437927e-01,1.573522516800974769e-01,1.578456715436121760e-01,1.582678505395622437e-01,1.586122717829510365e-01,1.588727453762955044e-01,1.590434391825718274e-01,1.591189076046808926e-01,1.590941182021227140e-01,1.589644759877164859e-01,1.587258452607053227e-01,1.583745688473838509e-01,1.579074846363713314e-01,1.573219393127439636e-01,1.566157992132888033e-01,1.557874582440363920e-01,1.548358428208048976e-01,1.537604138135951481e-01,1.525611654961290531e-01
